block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_69325,12965,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,88450,1_merged_2075095,2072944
b_69323,12965,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,88450,1_merged_2075095,2072947
a_67107,12849R,1,TO LAMBERT AIRPORT TERMINAL #1,87862,2_merged_2075094,2049650
b_69324,12965,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,88450,1_merged_2075095,2072941
a_62121,12792,0,TO 14TH & SPRUCE,87594,2_merged_2075094,2040779
b_69322,12965,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,88450,1_merged_2075095,2072943
b_69323,12965,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,88450,1_merged_2075095,2072942
b_65563,12943,1,TO HANLEY STA,88355,2_merged_2075097,2068884
b_653,12910,1,TO FORSYTH STA,88201,1_merged_2075095,2063956
a_69362,12842,1,CASEYVILLE MARYBELLE - TO COLLINSVILLE TRANSIT CTR,87830,2_merged_2075094,2048895
a_65802,12832,1,TO CLAYTON STA,87785,3_merged_2075093,2046947
b_69361,12966,0,CASEYVILLE MARYBELLE - TO FLYING J,88457,1_merged_2075095,2073162
b_67116,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,3_merged_2075096,2074249
b_62656,12948,1,TO CIVIC CENTER,88372,3_merged_2075096,2069813
b_62654,12948,1,TO CIVIC CENTER,88372,3_merged_2075096,2069812
b_62655,12948,1,TO CIVIC CENTER,88372,3_merged_2075096,2069811
b_69362,12966,0,CASEYVILLE MARYBELLE - TO FLYING J,88458,1_merged_2075095,2073163
b_65680,12949,0,TO CIVIC CENTER,88374,1_merged_2075095,2069817
b_62652,12948,1,TO CIVIC CENTER,88372,3_merged_2075096,2069816
b_69145,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072267
b_62655,12948,1,TO CIVIC CENTER,88372,3_merged_2075096,2069814
b_65162,12919,1,TO RIVERVIEW TC,88240,3_merged_2075096,2065807
b_69193,12963,0,ALTA SITA,88441,2_merged_2075097,2072649
a_69622,12866,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,87907,1_merged_2075092,2050646
a_69622,12866,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,87907,1_merged_2075092,2050647
a_65562,12819,0,TO RIVERVIEW TC,87721,2_merged_2075094,2044544
a_65563,12819,0,TO RIVERVIEW TC,87721,2_merged_2075094,2044545
a_62495,12816,0,TO MAPLEWOOD STA,87703,1_merged_2075092,2044010
a_62493,12816,0,TO MAPLEWOOD STA,87703,1_merged_2075092,2044011
a_65561,12819,0,TO RIVERVIEW TC,87721,2_merged_2075094,2044540
a_69621,12866,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,87907,1_merged_2075092,2050644
a_65563,12819,0,TO RIVERVIEW TC,87721,2_merged_2075094,2044542
a_65561,12819,0,TO RIVERVIEW TC,87721,2_merged_2075094,2044543
a_62253,12816,1,TO WILDWOOD,87705,1_merged_2075092,2044018
a_69621,12866,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,87907,1_merged_2075092,2050645
a_65563,12819,0,TO RIVERVIEW TC,87721,2_merged_2075094,2044548
a_65561,12819,0,TO RIVERVIEW TC,87721,2_merged_2075094,2044549
b_65162,12919,1,TO RIVERVIEW TC,88240,3_merged_2075096,2065800
a_65803,12832,1,TO CLAYTON STA,87785,3_merged_2075093,2046933
a_62123,12792,1,TO SHREWSBURY STA,87595,1_merged_2075092,2040770
a_65801,12832,1,TO CLAYTON STA,87785,3_merged_2075093,2046932
b_62452,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067985
a_65673,12825,0,TO CIVIC CENTER,87744,2_merged_2075094,2045589
a_62511,12858,1,TO BALLAS TC,87885,2_merged_2075094,2050382
a_62512,12858,1,TO BALLAS TC,87885,2_merged_2075094,2050381
a_62511,12858,1,TO BALLAS TC,87885,2_merged_2075094,2050380
a_62521,12858,0,TO DELMAR GARDENS CHESTERFIELD,87883,3_merged_2075093,2050387
a_62521,12858,1,TO BALLAS TC,87885,2_merged_2075094,2050386
a_62520,12858,1,TO BALLAS TC,87885,2_merged_2075094,2050385
a_62521,12858,1,TO BALLAS TC,87885,2_merged_2075094,2050384
b_62442,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067983
a_62516,12858,0,TO DELMAR GARDENS CHESTERFIELD,87883,3_merged_2075093,2050389
a_69401,12843,0,MEMORIAL HOSP WESTFIELD PLZ - TO WESTFIELD PLZ,87831,1_merged_2075092,2048899
b_62481,12939,0,TO SHREWSBURY STA,88330,2_merged_2075097,2068273
b_62441,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067982
a_6541,12788,0,,87578,1_merged_2075092,2039993
b_62445,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067981
b_62233,12924,0,TO ROCK ROAD STA,88255,1_merged_2075095,2066315
a_65726,12828,1,TO CATALAN LOOP,87759,1_merged_2075092,2046024
b_62444,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067980
a_6541,12788,0,FOREST PARK TROLLEY TO SCIENCE CENTER,87577,1_merged_2075092,2039991
a_65722,12828,0,TO RIVERVIEW TC,87755,2_merged_2075094,2046026
b_62654,12948,0,TO SO CO MALL,88371,2_merged_2075097,2069710
b_69162,12962,1,ROSEMONT - TO 49TH & STATE,88439,1_merged_2075095,2072419
b_69161,12962,0,ROSEMONT - FAIRMONT CITY,88436,1_merged_2075095,2072418
b_69141,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072262
a_65725,12828,1,TO CATALAN LOOP,87759,1_merged_2075092,2046021
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,1_merged_2075095,2072415
b_69162,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,1_merged_2075095,2072414
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,1_merged_2075095,2072413
a_65801,12832,1,TO MCKNIGHT & OLD BONHOMME ONLY,87784,3_merged_2075093,2046939
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88435,1_merged_2075095,2072411
a_65723,12828,1,TO CATALAN LOOP,87759,1_merged_2075092,2046020
b_62133,12916,1,TO SHREWSBURY STA,88226,3_merged_2075096,2065271
a_62652,12824,1,TO CIVIC CENTER,87741,1_merged_2075092,2045373
b_6523,12911,1,TO ROCK ROAD STA,88207,2_merged_2075097,2064215
a_65730,12828,1,TO CATALAN LOOP,87759,1_merged_2075092,2046023
a_6541,12788,0,,87578,1_merged_2075092,2039994
a_65141,12793,0,TO CWE STA,87597,2_merged_2075094,2041042
b_67109,12973B,0,TO FAIRVIEW HEIGHTS,88478,2_merged_2075097,2073908
b_62451,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067989
b_69141,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072263
a_65151,12793,1,TO W FLORISSANT,87598,2_merged_2075094,2041043
b_65162,12919,1,TO RIVERVIEW TC,88240,3_merged_2075096,2065803
b_62453,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067988
a_62202,12798,0,TO SHREWSBURY STA,87618,1_merged_2075092,2041736
b_62512,12984,1,TO CHESTERFIELD VALLEY,88524,1_merged_2075095,2074819
b_62517,12984,1,TO CHESTERFIELD VALLEY,88524,1_merged_2075095,2074818
b_62231,12924,0,TO ROCK ROAD STA,88257,1_merged_2075095,2066317
a_62201,12798,0,TO SHREWSBURY STA,87618,1_merged_2075092,2041737
b_67105,12973R,0,TO SHILOH SCOTT,88485,3_merged_2075096,2074076
b_62522,12984,1,TO CHESTERFIELD VALLEY,88524,1_merged_2075095,2074811
a_65142,12793,1,TO W FLORISSANT,87598,2_merged_2075094,2041046
b_62523,12984,1,TO CHESTERFIELD VALLEY,88524,1_merged_2075095,2074813
b_69124,12960,1,CAHOKIA - TO CAHOKIA VIA WATER ST,88431,2_merged_2075097,2072121
b_62517,12984,1,TO CHESTERFIELD VALLEY,88524,1_merged_2075095,2074815
b_62522,12984,1,TO CHESTERFIELD VALLEY,88524,1_merged_2075095,2074814
b_62514,12984,1,TO CHESTERFIELD VALLEY,88524,1_merged_2075095,2074817
a_62202,12798,0,TO SHREWSBURY STA,87618,1_merged_2075092,2041731
b_62492,12925,0,TO ROCK ROAD STA,88261,2_merged_2075097,2066521
a_62842,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047134
a_653,12786,0,TO CWE STA,87566,2_merged_2075094,2039643
a_65142,12793,1,TO W FLORISSANT,87598,2_merged_2075094,2041044
b_65151,12918,0,TO MACKLIND & ARSENAL,88230,3_merged_2075096,2065571
a_65151,12793,1,TO W FLORISSANT,87598,2_merged_2075094,2041045
b_62654,12948,1,TO CIVIC CENTER,88372,2_merged_2075097,2069756
b_62232,12924,0,TO ROCK ROAD STA,88257,1_merged_2075095,2066316
a_62841,12834,1,DOWNTOWN TROLLEY,87791,3_merged_2075093,2047390
b_6551,12913,1,TO HANLEY STA,88216,1_merged_2075095,2064571
b_6524,12911,0,TO MAPLEWOOD STA,88203,2_merged_2075097,2064167
b_62713,12951,0,TO CIVIC CENTER,88381,2_merged_2075097,2070197
b_65312,12929,0,TO RIVERVIEW TC,88281,2_merged_2075097,2067043
a_62843,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047135
a_653,12786,0,TO CWE STA,87566,2_merged_2075094,2039642
a_10,12872,0,GREEN LINE,87971,3_merged_2075093,2054234
a_10,12872,0,GREEN LINE,87971,3_merged_2075093,2054233
a_10,12872,0,GREEN LINE,87971,3_merged_2075093,2054232
a_10,12872,0,GREEN LINE,87971,3_merged_2075093,2054231
a_10,12872,0,GREEN LINE,87971,3_merged_2075093,2054230
b_62221,12924,1,TO SHREWSBURY STA,88260,2_merged_2075097,2066395
b_62223,12924,1,TO SHREWSBURY STA,88260,2_merged_2075097,2066394
b_62222,12924,1,TO SHREWSBURY STA,88259,2_merged_2075097,2066397
b_62224,12924,1,TO SHREWSBURY STA,88260,2_merged_2075097,2066396
b_62229,12924,1,TO SHREWSBURY STA,88260,2_merged_2075097,2066391
b_62223,12924,1,TO SHREWSBURY STA,88260,2_merged_2075097,2066390
b_62222,12924,1,TO SHREWSBURY STA,88260,2_merged_2075097,2066393
a_62842,12834,1,DOWNTOWN TROLLEY,87791,3_merged_2075093,2047391
a_69323,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA,87816,1_merged_2075092,2048629
b_62481,12939,1,TO MERAMEC COLLEGE,88332,1_merged_2075095,2068258
b_62601,12939,1,TO MERAMEC COLLEGE,88332,1_merged_2075095,2068259
b_62516,12984,1,TO CHESTERFIELD VALLEY,88524,3_merged_2075096,2074884
a_62841,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047108
b_65141,12917,1,TO W FLORISSANT,88229,2_merged_2075097,2065372
b_62714,12951,0,TO CIVIC CENTER,88381,2_merged_2075097,2070198
a_65620,12823,1,TO N BROADWAY TC,87739,2_merged_2075094,2045137
b_65141,12917,1,TO W FLORISSANT,88229,2_merged_2075097,2065371
b_62491,12978,1,TO CWE STA,88504,1_merged_2075095,2074569
b_65142,12917,1,TO W FLORISSANT,88229,2_merged_2075097,2065377
a_62842,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047136
b_65142,12917,1,TO W FLORISSANT,88229,2_merged_2075097,2065375
b_652,12910,0,TO CWE STA,88197,2_merged_2075097,2063961
b_67124,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,1_merged_2075095,2073783
b_65161,12919,0,TO SHREWSBURY STA,88236,1_merged_2075095,2065627
b_65569,12943,0,TO RIVERVIEW TC,88352,1_merged_2075095,2068778
b_65581,12944,0,TO ROCK ROAD STA,88358,1_merged_2075095,2068968
b_69142,12961,1,MISSOURI AVE ML KING,88434,3_merged_2075096,2072347
b_6551,12913,1,TO HANLEY STA,88216,2_merged_2075097,2064634
b_65617,12947,0,TO LOUGHBOROUGH COMMONS,88369,2_merged_2075097,2069360
b_62495,12940,1,TO WILDWOOD,88336,1_merged_2075095,2068357
b_62517,12984,0,TO CLAYTON STA VIA BALLAS TC,88522,2_merged_2075097,2074839
b_69104,12959,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,88427,1_merged_2075095,2071809
b_6273,12951,0,TO CIVIC CENTER,88381,2_merged_2075097,2070199
b_65313,12929,0,TO RIVERVIEW TC,88281,2_merged_2075097,2067041
b_69124,12960,1,CAHOKIA - TO CAHOKIA VIA AIRPORT,88430,2_merged_2075097,2072130
b_62496,12978,1,TO CWE STA,88504,1_merged_2075095,2074568
a_62843,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047137
a_69322,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,87819,1_merged_2075092,2048643
a_62841,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047162
a_62842,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047161
a_62843,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047160
a_62842,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047167
a_62843,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047166
a_69192,12839,1,ALTA SITA TO EMERSON PARK VIA CHURCH,87812,1_merged_2075092,2048313
a_69193,12839,1,ALTA SITA TO EMERSON PARK VIA CHURCH,87812,1_merged_2075092,2048312
a_62843,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047169
a_62841,12834,1,DOWNTOWN TROLLEY,87791,1_merged_2075092,2047168
a_69191,12839,1,ALTA SITA TO EMERSON PARK VIA CHURCH,87812,1_merged_2075092,2048319
a_69324,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,87819,1_merged_2075092,2048623
b_62824,12957,1,TO HANLEY STA,88419,2_merged_2075097,2071358
a_651,12786,1,TO MALLINCKRODT CTR ONLY,87569,3_merged_2075093,2039760
a_65788,12831,0,TO HAMPTON LOOP,87779,1_merged_2075092,2046561
a_651,12786,1,TO MALLINCKRODT CTR ONLY,87569,3_merged_2075093,2039762
a_62841,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047102
a_651,12786,1,TO MALLINCKRODT CTR ONLY,87569,3_merged_2075093,2039764
a_651,12786,1,TO MALLINCKRODT CTR ONLY,87569,3_merged_2075093,2039765
a_65781,12831,0,TO HAMPTON LOOP,87779,1_merged_2075092,2046566
a_652,12786,1,TO MALLINCKRODT CTR ONLY,87569,3_merged_2075093,2039767
a_65790,12831,1,TO N BROADWAY TC,87780,1_merged_2075092,2046568
a_651,12786,1,TO MALLINCKRODT CTR ONLY,87569,3_merged_2075093,2039769
a_62842,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047130
a_652,12786,0,TO CWE STA,87566,2_merged_2075094,2039647
a_62842,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047104
a_65285,12803,0,EARTH CITY,87638,1_merged_2075092,2042410
a_65286,12803,0,EARTH CITY,87638,1_merged_2075092,2042411
a_65285,12803,0,EARTH CITY,87638,1_merged_2075092,2042412
a_65285,12803,0,EARTH CITY,87638,1_merged_2075092,2042413
a_65282,12803,0,EARTH CITY,87638,1_merged_2075092,2042414
a_69325,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,87819,1_merged_2075092,2048627
a_65282,12803,0,EARTH CITY,87638,1_merged_2075092,2042416
a_65283,12803,0,EARTH CITY,87638,1_merged_2075092,2042417
a_65285,12803,0,EARTH CITY,87638,1_merged_2075092,2042418
a_65282,12803,0,EARTH CITY,87638,1_merged_2075092,2042419
a_62843,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047106
b_62481,12946,1,TO BRENTWOOD STA,88368,1_merged_2075095,2069131
b_62841,12958,0,DOWNTOWN TROLLEY,88421,1_merged_2075095,2071425
b_62253,12940,1,TO WILDWOOD,88336,1_merged_2075095,2068355
b_65619,12947,0,TO LOUGHBOROUGH COMMONS,88369,2_merged_2075097,2069401
a_6293,12791,1,TO HAMPTON LOOP,87593,3_merged_2075093,2040672
a_6294,12791,1,TO HAMPTON LOOP,87593,3_merged_2075093,2040673
a_6292,12791,1,TO HAMPTON LOOP,87593,3_merged_2075093,2040670
a_6291,12791,1,TO HAMPTON LOOP,87593,3_merged_2075093,2040671
a_6293,12791,1,TO HAMPTON LOOP,87593,3_merged_2075093,2040676
a_62126,12792,0,TO 14TH & SPRUCE,87594,1_merged_2075092,2040677
a_6292,12791,1,TO HAMPTON LOOP,87593,3_merged_2075093,2040674
a_6291,12791,1,TO HAMPTON LOOP,87593,3_merged_2075093,2040675
b_69622,12971,0,SCOTT AFB MAIN BASE SHUTTLE,88473,1_merged_2075095,2073450
b_62843,12958,0,DOWNTOWN TROLLEY,88421,1_merged_2075095,2071423
a_62126,12792,0,TO 14TH & SPRUCE,87594,1_merged_2075092,2040678
a_62123,12792,0,TO 14TH & SPRUCE,87594,1_merged_2075092,2040679
b_65141,12917,0,TO CWE STA,88228,2_merged_2075097,2065347
b_69622,12971,0,SCOTT AFB MAIN BASE SHUTTLE,88473,1_merged_2075095,2073455
b_69621,12971,0,SCOTT AFB MAIN BASE SHUTTLE,88473,1_merged_2075095,2073456
b_62826,12957,1,TO HANLEY STA,88419,2_merged_2075097,2071350
b_62462,12938,1,TO HANLEY STA,88328,1_merged_2075095,2068133
b_6293,12915,0,TO CWE STA,88222,2_merged_2075097,2064888
b_65625,12947,1,TO N BROADWAY TC,88370,1_merged_2075095,2069293
b_62828,12957,1,TO HANLEY STA,88420,2_merged_2075097,2071353
b_69141,12961,0,19TH & CENTRAL,88433,3_merged_2075096,2072344
b_62464,12938,1,TO HANLEY STA,88328,1_merged_2075095,2068132
b_6552,12913,0,TO 14TH & SPRUCE,88213,3_merged_2075096,2064637
b_62205,12922,1,TO STLCC MERAMEC,88250,1_merged_2075095,2066085
b_62822,12957,1,TO HANLEY STA,88419,2_merged_2075097,2071352
b_62494,12940,1,TO WILDWOOD,88336,1_merged_2075095,2068354
b_62461,12938,1,TO HANLEY STA,88328,1_merged_2075095,2068131
b_67115,12973R,0,TO SHILOH SCOTT,88483,2_merged_2075097,2073864
b_62462,12938,1,TO HANLEY STA,88328,1_merged_2075095,2068130
a_65801,12832,0,TO 14TH & SPRUCE,87781,1_merged_2075092,2046788
a_652,12786,1,TO FORSYTH STA,87570,1_merged_2075092,2039589
a_651,12786,1,TO FORSYTH STA,87570,1_merged_2075092,2039584
a_65805,12832,0,TO 14TH & SPRUCE,87783,1_merged_2075092,2046785
a_65804,12832,0,TO 14TH & SPRUCE,87783,1_merged_2075092,2046786
a_65801,12832,0,TO 14TH & SPRUCE,87783,1_merged_2075092,2046787
a_65803,12832,0,TO 14TH & SPRUCE,87783,1_merged_2075092,2046780
a_65805,12832,0,TO 14TH & SPRUCE,87783,1_merged_2075092,2046781
a_65801,12832,0,TO 14TH & SPRUCE,87783,1_merged_2075092,2046782
a_65802,12832,0,TO 14TH & SPRUCE,87783,1_merged_2075092,2046783
b_651,12910,1,TO FORSYTH STA,88201,2_merged_2075097,2064029
b_6295,12915,0,TO CWE STA,88222,2_merged_2075097,2064887
b_6551,12913,0,TO 14TH & SPRUCE,88213,1_merged_2075095,2064539
b_6554,12913,0,TO 14TH & SPRUCE,88213,1_merged_2075095,2064538
b_69141,12961,0,19TH & CENTRAL,88433,3_merged_2075096,2072343
b_62464,12938,1,TO HANLEY STA,88328,1_merged_2075095,2068135
b_6553,12913,1,TO HANLEY STA,88216,2_merged_2075097,2064630
b_62201,12922,1,TO STLCC MERAMEC,88250,1_merged_2075095,2066088
b_69196,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,3_merged_2075096,2072769
b_651,12910,1,TO FORSYTH STA,88201,2_merged_2075097,2064020
a_69192,12839,1,ALTA SITA TO EMERSON PARK VIA CHURCH,87812,1_merged_2075092,2048301
b_62443,12938,1,TO HANLEY STA,88328,1_merged_2075095,2068134
b_65352,12931,0,TO 14TH & SPRUCE,88289,2_merged_2075097,2067297
b_65271,12944,1,VIA HALLS FERRY,88361,2_merged_2075097,2069055
b_653,12910,1,TO FORSYTH STA,88201,2_merged_2075097,2064027
b_653,12910,1,TO FORSYTH STA,88201,2_merged_2075097,2064026
a_69129,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047787
a_69130,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047786
a_69128,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047785
a_69129,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047784
a_69130,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047783
a_69128,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047782
a_69129,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047781
a_69130,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047780
a_67113,12849R,0,TO SHILOH SCOTT,87854,2_merged_2075094,2049563
b_69443,12969,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,88468,1_merged_2075095,2073304
b_6273,12951,1,TO CWE STA,88382,2_merged_2075097,2070220
b_62713,12951,0,TO CIVIC CENTER,88381,3_merged_2075096,2070221
b_6275,12951,0,TO CIVIC CENTER,88381,3_merged_2075096,2070226
b_62713,12951,0,TO CIVIC CENTER,88381,3_merged_2075096,2070227
a_69130,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047789
a_69128,12836,1,CAHOKIA - TO CAHOKIA VIA WATER ST,87800,2_merged_2075094,2047788
a_65372,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043097
a_65191,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043096
a_65192,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043095
a_65371,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043094
a_65373,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043093
a_65192,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043092
a_65373,12808,0,TO CWE STA,87660,1_merged_2075092,2043091
a_65192,12808,0,TO CWE STA,87660,1_merged_2075092,2043090
b_62257,12940,1,TO WILDWOOD,88336,1_merged_2075095,2068352
a_65801,12832,1,TO CLAYTON STA,87785,3_merged_2075093,2046948
b_69441,12969,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,88468,1_merged_2075095,2073307
b_65401,12934,0,TO FVCC,88304,3_merged_2075096,2067737
b_69322,12965,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,88454,1_merged_2075095,2072994
a_65191,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043099
a_65371,12808,1,TO N BROADWAY TC,87662,1_merged_2075092,2043098
b_69325,12965,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,88454,1_merged_2075095,2072995
a_67111,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049562
b_65141,12918,0,TO MACKLIND & ARSENAL,88230,3_merged_2075096,2065579
b_62124,12916,1,TO SHREWSBURY STA,88226,1_merged_2075095,2065072
a_62122,12792,0,TO 14TH & SPRUCE,87594,2_merged_2075094,2040781
b_6294,12915,0,TO CWE STA,88222,2_merged_2075097,2064885
b_69323,12965,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,88454,1_merged_2075095,2072993
a_62201,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041781
a_62202,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041780
a_62201,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041783
a_62203,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041782
a_62201,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041785
a_62203,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041784
a_65142,12793,0,TO CWE STA,87597,2_merged_2075094,2041039
a_62203,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041786
a_62201,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041789
a_62203,12798,0,TO SHREWSBURY STA,87618,2_merged_2075094,2041788
a_65151,12793,0,TO CWE STA,87597,2_merged_2075094,2041035
a_65141,12793,0,TO CWE STA,87597,2_merged_2075094,2041034
a_65142,12793,0,TO CWE STA,87597,2_merged_2075094,2041033
a_65151,12793,0,TO CWE STA,87597,2_merged_2075094,2041032
a_65141,12793,0,TO CWE STA,87597,2_merged_2075094,2041031
a_65142,12793,0,TO CWE STA,87597,2_merged_2075094,2041030
b_67103,12973B,0,TO FAIRVIEW HEIGHTS,88478,3_merged_2075096,2074107
b_67109,12973B,0,TO FAIRVIEW HEIGHTS,88478,3_merged_2075096,2074106
b_67115,12973R,0,TO SHILOH SCOTT,88485,3_merged_2075096,2074105
b_67112,12973B,0,TO FAIRVIEW HEIGHTS,88478,3_merged_2075096,2074104
a_67103,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049565
b_67111,12973B,0,TO FAIRVIEW HEIGHTS,88478,3_merged_2075096,2074102
b_67107,12973R,0,TO SHILOH SCOTT,88485,3_merged_2075096,2074101
b_67109,12973B,0,TO FAIRVIEW HEIGHTS,88478,3_merged_2075096,2074153
b_65783,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070851
b_6291,12915,0,TO CWE STA,88222,2_merged_2075097,2064884
b_69141,12961,0,19TH & CENTRAL,88433,3_merged_2075096,2072340
b_67105,12973R,0,TO SHILOH SCOTT,88485,3_merged_2075096,2074108
a_65383,12809,1,TO STLCC FLORISSANT VALLEY,87669,3_merged_2075093,2043321
a_65381,12809,0,TO HANLEY STA,87667,3_merged_2075093,2043320
a_62125,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040928
a_62121,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040929
a_65381,12809,1,TO STLCC FLORISSANT VALLEY,87671,3_merged_2075093,2043325
a_65383,12809,1,TO STLCC FLORISSANT VALLEY,87671,3_merged_2075093,2043324
a_65381,12809,1,TO STLCC FLORISSANT VALLEY,87671,3_merged_2075093,2043327
a_65383,12809,1,TO STLCC FLORISSANT VALLEY,87671,3_merged_2075093,2043326
a_65381,12809,1,TO STLCC FLORISSANT VALLEY,87671,3_merged_2075093,2043329
a_65383,12809,1,TO STLCC FLORISSANT VALLEY,87671,3_merged_2075093,2043328
a_62125,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040920
a_62129,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040921
a_62127,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040926
a_62126,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040927
a_62125,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040924
a_62121,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040925
b_65141,12918,0,TO MACKLIND & ARSENAL,88230,1_merged_2075095,2065456
